lakeid,year4,daynum,sampledate,sta,depth,rep,etrode,ph,phair,alk,flagph,flagphair,flagalk
"LR",1990,354,1990-12-20,1,8.000,1,"B",4.940,5.150,-5,,,
"LR",1990,354,1990-12-20,1,9.000,1,"B",5.010,5.320,-5,,,
"LR",1991,49,1991-02-18,1,0.000,1,"B",4.880,4.970,-9,,,
"LR",1991,49,1991-02-18,2,0.000,1,"B",5.820,6.320,24,,,
"LR",1991,49,1991-02-18,1,0.000,2,"B",4.880,,-10,,,
"LR",1991,49,1991-02-18,1,2.000,1,"B",4.900,5.080,-7,,,
"LR",1991,49,1991-02-18,1,4.000,1,"B",4.890,5.430,-8,,,
"LR",1991,49,1991-02-18,2,4.000,1,"B",5.570,6.590,31,,,
"LR",1991,49,1991-02-18,1,6.000,1,"B",4.900,5.550,-8,,,
"LR",1991,49,1991-02-18,2,6.000,1,"B",5.730,6.840,56,,,
"LR",1991,49,1991-02-18,1,8.000,1,"B",5.060,6.000,69,,,
"LR",1991,86,1991-03-27,1,0.000,1,"B",4.860,5.110,-11,,,
"LR",1991,86,1991-03-27,2,0.000,1,"B",5.390,5.590,4,,,
"LR",1991,86,1991-03-27,2,0.000,2,"B",5.390,,4,,,
"LR",1991,86,1991-03-27,1,2.000,1,"B",4.900,5.480,-5,,,
"LR",1991,86,1991-03-27,1,4.000,1,"B",4.890,5.530,-4,,,
"LR",1991,86,1991-03-27,2,4.000,1,"B",5.500,6.400,26,,,
"LR",1991,86,1991-03-27,1,6.000,1,"B",4.910,5.170,-4,,,
"LR",1991,86,1991-03-27,2,6.000,1,"B",6.120,7.050,174,,,
"LR",1991,86,1991-03-27,1,8.000,1,"B",5.050,5.610,2,,,
"LR",1991,86,1991-03-27,1,9.000,1,"B",5.120,6.120,8,,,
"LR",1991,115,1991-04-25,1,0.000,1,"B",4.870,5.240,-12,,,
"LR",1991,115,1991-04-25,2,0.000,1,"B",6.070,6.300,21,,,
"LR",1991,115,1991-04-25,1,2.000,1,"B",4.850,5.280,-9,,,
"LR",1991,115,1991-04-25,1,4.000,1,"B",4.930,5.120,-9,,,
"LR",1991,115,1991-04-25,2,4.000,1,"B",6.040,6.340,18,,,
"LR",1991,115,1991-04-25,1,6.000,1,"B",4.820,4.900,-12,,,
"LR",1991,115,1991-04-25,2,6.000,1,"B",5.980,6.300,22,,,
"LR",1991,115,1991-04-25,2,6.000,2,"B",5.940,,23,,,
"LR",1991,115,1991-04-25,1,8.000,1,"B",4.840,5.370,0,,,
"LR",1991,115,1991-04-25,1,9.000,1,"B",4.880,5.560,0,,,
"LR",1991,133,1991-05-13,1,0.000,1,"B",4.910,5.010,-6,,,
"LR",1991,133,1991-05-13,2,0.000,1,"B",5.990,6.090,17,,,
"LR",1991,133,1991-05-13,1,2.000,1,"B",4.910,4.900,-7,,,
"LR",1991,133,1991-05-13,1,4.000,1,"B",4.910,5.150,-7,,,
"LR",1991,133,1991-05-13,2,4.000,1,"B",6.240,6.100,19,,,
"LR",1991,133,1991-05-13,1,4.000,2,"B",4.920,,-4,,,
"LR",1991,133,1991-05-13,1,6.000,1,"B",4.890,4.940,-7,,,
"LR",1991,133,1991-05-13,2,6.000,1,"B",6.070,6.110,24,,,
"LR",1991,133,1991-05-13,1,8.000,1,"B",4.890,5.090,-3,,,
"LR",1991,133,1991-05-13,1,9.000,1,"B",4.890,5.220,-1,,,
"LR",1991,148,1991-05-28,1,0.000,1,"B",5.040,4.930,-4,,,
"LR",1991,148,1991-05-28,2,0.000,1,"B",6.130,6.150,17,,,
"LR",1991,148,1991-05-28,1,2.000,1,"B",5.040,4.950,-3,,,
"LR",1991,148,1991-05-28,1,4.000,1,"B",5.080,4.960,3,,,
"LR",1991,148,1991-05-28,2,4.000,1,"B",6.470,6.260,10,,,
"LR",1991,148,1991-05-28,1,6.000,1,"B",5.040,5.070,-2,,,
"LR",1991,148,1991-05-28,2,6.000,1,"B",5.710,6.390,27,,,
"LR",1991,148,1991-05-28,2,6.000,2,"B",5.680,,28,,,
"LR",1991,148,1991-05-28,1,8.000,1,"B",4.930,5.130,1,,,
"LR",1991,148,1991-05-28,1,9.000,1,"B",4.920,5.170,-8,,,
"LR",1991,161,1991-06-10,1,0.000,1,"B",5.010,5.180,-6,,,
"LR",1991,161,1991-06-10,2,0.000,1,"B",5.990,6.180,16,,,
"LR",1991,161,1991-06-10,2,0.000,2,"B",6.010,,,,,
"LR",1991,161,1991-06-10,1,2.000,1,"B",5.160,5.200,-7,,,
"LR",1991,161,1991-06-10,1,4.000,1,"B",4.970,5.080,-5,,,
"LR",1991,161,1991-06-10,2,4.000,1,"B",6.200,6.340,22,,,
"LR",1991,161,1991-06-10,1,6.000,1,"B",5.200,5.330,-7,,,
"LR",1991,161,1991-06-10,2,6.000,1,"B",5.940,6.530,15,,,
"LR",1991,161,1991-06-10,1,8.000,1,"B",4.890,5.520,-7,,,
"LR",1991,161,1991-06-10,1,9.000,1,"B",5.180,6.360,2,,,
"LR",1991,175,1991-06-24,1,0.000,1,"B",5.260,5.150,7,,,
"LR",1991,175,1991-06-24,2,0.000,1,"B",6.130,6.280,13,,,
"LR",1991,175,1991-06-24,1,2.000,1,"B",5.200,5.110,-4,,,
"LR",1991,175,1991-06-24,1,4.000,1,"B",5.090,5.150,11,,,
"LR",1991,175,1991-06-24,2,4.000,1,"B",5.950,6.260,18,,,
"LR",1991,175,1991-06-24,1,4.000,2,"B",5.150,,9,,,
"LR",1991,175,1991-06-24,1,6.000,1,"B",5.280,5.310,7,,,
"LR",1991,175,1991-06-24,2,6.000,1,"B",5.510,6.760,47,,,
"LR",1991,175,1991-06-24,1,8.000,1,"B",4.980,5.560,-1,,,
"LR",1991,175,1991-06-24,1,9.000,1,"B",5.740,6.740,51,,,
"LR",1991,189,1991-07-08,1,0.000,1,"B",5.000,5.540,-6,,,
"LR",1991,189,1991-07-08,2,0.000,1,"B",5.950,6.370,16,,,
"LR",1991,189,1991-07-08,2,0.000,2,"B",5.930,,15,,,
"LR",1991,189,1991-07-08,1,2.000,1,"B",5.040,5.580,-10,,,
"LR",1991,189,1991-07-08,1,4.000,1,"B",5.020,5.470,-3,,,
"LR",1991,189,1991-07-08,2,4.000,1,"B",5.820,6.320,18,,,
"LR",1991,189,1991-07-08,1,6.000,1,"B",5.100,5.500,0,,,
"LR",1991,189,1991-07-08,2,6.000,1,"B",5.510,6.870,54,,,
"LR",1991,189,1991-07-08,1,8.000,1,"B",4.800,5.560,-8,,,
"LR",1991,189,1991-07-08,1,9.000,1,"B",5.430,6.650,19,,,
"LR",1991,203,1991-07-22,1,0.000,1,"R",5.000,5.100,-10,,,
"LR",1991,203,1991-07-22,2,0.000,1,"R",6.010,6.200,16,,,
"LR",1991,203,1991-07-22,1,2.000,1,"R",5.000,4.990,-7,,,
"LR",1991,203,1991-07-22,1,4.000,1,"R",5.000,5.110,-10,,,
"LR",1991,203,1991-07-22,2,4.000,1,"R",5.770,6.220,12,,,
"LR",1991,203,1991-07-22,1,6.000,1,"R",5.130,5.520,1,,,
"LR",1991,203,1991-07-22,2,6.000,1,"R",5.460,6.850,53,,,
"LR",1991,203,1991-07-22,1,8.000,1,"R",4.910,5.300,-7,,,
"LR",1991,203,1991-07-22,1,8.000,2,"R",4.890,,6,,,
"LR",1991,203,1991-07-22,1,9.000,1,"R",5.920,6.740,200,,,
"LR",1991,217,1991-08-05,1,0.000,1,"R",5.070,5.140,-13,,,
"LR",1991,217,1991-08-05,2,0.000,1,"R",6.190,6.310,13,,,
"LR",1991,217,1991-08-05,2,0.000,2,"R",6.190,,17,,,
"LR",1991,217,1991-08-05,1,2.000,1,"R",5.040,5.170,-6,,,
"LR",1991,217,1991-08-05,1,4.000,1,"R",5.000,5.320,-8,,,
"LR",1991,217,1991-08-05,2,4.000,1,"R",6.070,6.350,16,,,
"LR",1991,217,1991-08-05,1,6.000,1,"R",5.050,5.410,-7,,,
"LR",1991,217,1991-08-05,2,6.000,1,"R",6.070,6.340,16,,,
"LR",1991,217,1991-08-05,1,8.000,1,"R",4.910,5.610,1,,,
"LR",1991,217,1991-08-05,1,9.000,1,"R",5.980,6.630,92,,,
"LR",1991,231,1991-08-19,1,0.000,1,"R",5.000,5.030,-12,,,
"LR",1991,231,1991-08-19,2,0.000,1,"R",6.070,6.260,16,,,
"LR",1991,231,1991-08-19,1,2.000,1,"R",5.010,4.990,-8,,,
"LR",1991,231,1991-08-19,1,4.000,1,"R",4.980,4.990,-5,,,
"LR",1991,231,1991-08-19,2,4.000,1,"R",6.020,6.250,21,,,
"LR",1991,231,1991-08-19,1,6.000,1,"R",4.970,5.050,-11,,,
"LR",1991,231,1991-08-19,2,6.000,1,"R",6.000,6.380,15,,,
"LR",1991,231,1991-08-19,2,6.000,2,"R",6.000,,19,,,
"LR",1991,231,1991-08-19,1,8.000,1,"R",4.940,5.750,1,,,
"LR",1991,231,1991-08-19,1,9.000,1,"R",6.080,7.330,380,,,
"LR",1991,247,1991-09-04,1,0.000,1,"R",5.060,5.460,-5,,,
"LR",1991,247,1991-09-04,2,0.000,1,"R",6.040,6.320,15,,,
"LR",1991,247,1991-09-04,1,2.000,1,"R",5.030,5.340,-7,,,
"LR",1991,247,1991-09-04,1,4.000,1,"R",5.010,5.310,-2,,,
"LR",1991,247,1991-09-04,2,4.000,1,"R",6.040,6.350,20,,,
"LR",1991,247,1991-09-04,2,4.000,2,"R",6.030,,22,,,
"LR",1991,247,1991-09-04,1,6.000,1,"R",5.010,5.380,-11,,,
"LR",1991,247,1991-09-04,2,6.000,1,"R",5.980,6.330,22,,,
"LR",1991,247,1991-09-04,1,8.000,1,"R",5.070,6.170,117,,,
"LR",1991,247,1991-09-04,1,9.000,1,"R",6.010,6.680,379,,,
"LR",1991,259,1991-09-16,1,0.000,1,"R",4.940,5.290,-8,,,
"LR",1991,259,1991-09-16,2,0.000,1,"R",5.820,6.310,20,,,
"LR",1991,259,1991-09-16,1,2.000,1,"R",5.040,5.240,-5,,,
"LR",1991,259,1991-09-16,1,4.000,1,"R",5.110,5.460,-7,,,
"LR",1991,259,1991-09-16,2,4.000,1,"R",5.920,6.280,17,,,
"LR",1991,259,1991-09-16,1,6.000,1,"R",5.070,5.570,-8,,,
"LR",1991,259,1991-09-16,2,6.000,1,"R",5.840,6.360,17,,,
"LR",1991,259,1991-09-16,1,8.000,1,"R",5.180,6.640,15,,,
"LR",1991,259,1991-09-16,1,9.000,1,"R",6.090,6.830,373,,,
"LR",1991,259,1991-09-16,1,9.000,2,"R",6.090,,359,,,
"LR",1991,273,1991-09-30,1,0.000,1,"R",5.350,5.170,-3,,,
"LR",1991,273,1991-09-30,2,0.000,1,"R",6.220,6.330,14,,,
"LR",1991,273,1991-09-30,1,2.000,1,"R",5.120,5.470,-1,,,
"LR",1991,273,1991-09-30,1,4.000,1,"R",5.140,5.520,-8,,,
"LR",1991,273,1991-09-30,2,4.000,1,"R",6.220,6.330,17,,,
"LR",1991,273,1991-09-30,1,6.000,1,"R",5.080,5.370,-4,,,
"LR",1991,273,1991-09-30,2,6.000,1,"R",6.180,6.320,15,,,
"LR",1991,273,1991-09-30,1,8.000,1,"R",5.080,5.560,-9,,,
"LR",1991,273,1991-09-30,1,8.000,2,"R",5.070,,-5,,,
"LR",1991,273,1991-09-30,1,9.000,1,"R",5.090,5.570,-10,,,
"LR",1991,287,1991-10-14,1,0.000,1,"R",5.230,5.190,-11,,,
"LR",1991,287,1991-10-14,2,0.000,1,"R",6.170,6.260,16,,,
"LR",1991,287,1991-10-14,1,2.000,1,"R",5.130,5.210,-5,,,
"LR",1991,287,1991-10-14,1,4.000,1,"R",5.100,5.110,-12,,,
"LR",1991,287,1991-10-14,2,4.000,1,"R",6.150,6.260,17,,,
"LR",1991,287,1991-10-14,1,4.000,2,"R",5.090,,-12,,,
"LR",1991,287,1991-10-14,1,6.000,1,"R",5.090,5.210,-15,,,
"LR",1991,287,1991-10-14,2,6.000,1,"R",6.150,6.240,15,,,
"LR",1991,287,1991-10-14,1,8.000,1,"R",5.100,5.200,-13,,,
"LR",1991,287,1991-10-14,1,9.000,1,"R",5.170,5.190,-10,,,
"LR",1991,303,1991-10-30,1,0.000,1,"R",5.150,5.390,-6,,,
"LR",1991,303,1991-10-30,2,0.000,1,"R",6.110,6.260,13,,,
"LR",1991,303,1991-10-30,1,2.000,1,"R",5.150,5.090,-8,,,
"LR",1991,303,1991-10-30,1,4.000,1,"R",5.170,5.360,-9,,,
"LR",1991,303,1991-10-30,2,4.000,1,"R",6.150,6.250,19,,,
"LR",1991,303,1991-10-30,1,4.000,2,"R",5.100,,-4,,,
"LR",1991,303,1991-10-30,1,6.000,1,"R",5.090,5.390,-7,,,
"LR",1991,303,1991-10-30,2,6.000,1,"R",6.110,6.110,17,,,
"LR",1991,303,1991-10-30,1,8.000,1,"R",5.120,5.130,-7,,,
"LR",1991,303,1991-10-30,1,9.000,1,"R",5.090,5.310,-3,,,
"LR",1991,345,1991-12-11,1,0.000,1,"R",5.250,5.760,-1,,,
"LR",1991,345,1991-12-11,2,0.000,1,"R",6.190,6.170,20,,,
"LR",1991,345,1991-12-11,1,2.000,1,"R",5.170,5.510,3,,,
"LR",1991,345,1991-12-11,1,4.000,1,"R",5.130,5.510,-3,,,
"LR",1991,345,1991-12-11,2,4.000,1,"R",6.790,6.250,17,,,
"LR",1991,345,1991-12-11,1,4.000,2,"R",5.140,,1,,,
"LR",1991,345,1991-12-11,1,6.000,1,"R",5.130,5.810,-3,,,
"LR",1991,345,1991-12-11,2,6.000,1,"R",5.700,6.380,38,,,
"LR",1991,345,1991-12-11,1,8.000,1,"R",5.130,5.560,-4,,,
"LR",1992,16,1992-01-16,1,0.000,1,"R",5.250,5.430,-4,,,
"LR",1992,16,1992-01-16,2,0.000,1,"R",5.950,6.270,15,,,
"LR",1992,16,1992-01-16,1,2.000,1,"R",5.160,5.630,1,,,
"LR",1992,16,1992-01-16,1,4.000,1,"R",5.160,5.540,,,,
"LR",1992,16,1992-01-16,2,4.000,1,"R",5.620,6.480,21,,,
"LR",1992,16,1992-01-16,2,4.000,2,"R",5.620,,24,,,
"LR",1992,16,1992-01-16,1,6.000,1,"R",5.160,5.650,0,,,
"LR",1992,16,1992-01-16,2,6.000,1,"R",5.640,6.570,23,,,
"LR",1992,16,1992-01-16,1,7.000,1,"R",5.160,5.850,-2,,,
"LR",1992,16,1992-01-16,1,8.000,1,"R",5.160,5.760,3,,,
"LR",1992,65,1992-03-05,1,0.000,1,"R",5.100,5.900,1,,,
"LR",1992,65,1992-03-05,2,0.000,1,"R",4.770,4.760,-14,,,
"LR",1992,65,1992-03-05,1,0.000,2,"R",5.130,,,,,
"LR",1992,65,1992-03-05,1,2.000,1,"R",5.130,6.120,3,,,
"LR",1992,65,1992-03-05,1,4.000,1,"R",5.140,6.200,5,,,
"LR",1992,65,1992-03-05,2,4.000,1,"R",5.660,6.850,43,,,
"LR",1992,65,1992-03-05,1,6.000,1,"R",5.130,6.190,4,,,
"LR",1992,65,1992-03-05,2,6.000,1,"R",5.740,6.940,67,,,
"LR",1992,65,1992-03-05,1,7.000,1,"R",5.160,5.830,3,,,
"LR",1992,65,1992-03-05,1,8.000,1,"R",5.170,6.080,3,,,
"LR",1992,84,1992-03-24,1,0.000,1,"R",5.040,5.340,-10,,,
"LR",1992,84,1992-03-24,2,0.000,1,"R",5.300,5.870,3,,,
"LR",1992,84,1992-03-24,1,2.000,1,"R",5.180,5.830,10,,,
"LR",1992,84,1992-03-24,1,4.000,1,"R",5.180,5.840,7,,,
"LR",1992,84,1992-03-24,2,4.000,1,"R",5.720,6.840,54,,,
"LR",1992,84,1992-03-24,1,6.000,1,"R",5.260,6.180,11,,,
"LR",1992,84,1992-03-24,2,6.000,1,"R",5.750,6.890,66,,,
"LR",1992,84,1992-03-24,1,8.000,1,"R",5.310,6.510,17,,,
"LR",1992,84,1992-03-24,1,8.000,2,"R",5.330,,15,,,
"LR",1992,84,1992-03-24,1,9.000,1,"R",5.310,6.550,10,,,
"LR",1992,133,1992-05-12,1,0.000,1,"R",5.200,5.830,-13,,,
"LR",1992,133,1992-05-12,2,0.000,1,"R",6.260,6.530,18,,,
"LR",1992,133,1992-05-12,2,0.000,2,"R",6.250,,20,,,
"LR",1992,133,1992-05-12,1,2.000,1,"R",5.220,5.650,-9,,,
"LR",1992,133,1992-05-12,1,4.000,1,"R",5.240,5.760,-12,,,
"LR",1992,133,1992-05-12,2,4.000,1,"R",6.180,6.580,19,,,
"LR",1992,133,1992-05-12,1,6.000,1,"R",5.180,5.350,-10,,,
"LR",1992,133,1992-05-12,2,6.000,1,"R",5.900,6.530,14,,,
"LR",1992,133,1992-05-12,1,8.000,1,"R",5.020,5.760,-11,,,
"LR",1992,133,1992-05-12,1,9.000,1,"R",4.990,5.400,-7,,,
"LR",1992,147,1992-05-26,1,0.000,1,"R",5.180,5.340,-9,,,
"LR",1992,147,1992-05-26,2,0.000,1,"R",6.090,6.310,20,,,
"LR",1992,147,1992-05-26,1,2.000,1,"R",5.160,5.270,0,,,
"LR",1992,147,1992-05-26,2,2.000,1,"R",6.120,6.330,13,,,
"LR",1992,147,1992-05-26,1,4.000,1,"R",5.150,5.180,-5,,,
"LR",1992,147,1992-05-26,2,4.000,1,"R",6.240,6.290,17,,,
"LR",1992,147,1992-05-26,1,6.000,1,"R",5.240,5.370,-8,,,
"LR",1992,147,1992-05-26,2,6.000,1,"R",5.930,6.290,20,,,
"LR",1992,147,1992-05-26,1,8.000,1,"R",5.140,5.380,-5,,,
"LR",1992,147,1992-05-26,1,9.000,1,"R",5.120,,1,,,
"LR",1992,160,1992-06-08,1,0.000,1,"R",5.150,5.120,-7,,,
"LR",1992,160,1992-06-08,2,0.000,1,"R",6.140,6.160,16,,,
"LR",1992,160,1992-06-08,1,0.000,2,"R",5.120,,-1,,,
"LR",1992,160,1992-06-08,1,2.000,1,"R",5.160,5.170,-1,,,
"LR",1992,160,1992-06-08,1,4.000,1,"R",5.170,5.430,-7,,,
"LR",1992,160,1992-06-08,2,4.000,1,"R",6.250,6.330,19,,,
"LR",1992,160,1992-06-08,1,6.000,1,"R",5.030,5.670,-6,,,
"LR",1992,160,1992-06-08,2,6.000,1,"R",5.760,6.280,18,,,
"LR",1992,160,1992-06-08,1,8.000,1,"R",5.040,5.860,-1,,,
"LR",1992,160,1992-06-08,1,9.000,1,"R",5.120,5.410,1,,,
"LR",1992,174,1992-06-22,1,0.000,1,"R",5.360,5.320,12,,,
"LR",1992,174,1992-06-22,2,0.000,1,"R",5.240,6.130,14,,,
"LR",1992,174,1992-06-22,2,2.000,1,"R",6.130,6.140,18,,,
"LR",1992,174,1992-06-22,1,4.000,1,"R",5.340,5.600,,,,
"LR",1992,174,1992-06-22,2,4.000,1,"R",6.120,6.140,15,,,
"LR",1992,174,1992-06-22,1,6.000,1,"R",5.310,5.670,3,,,
"LR",1992,174,1992-06-22,2,6.000,1,"R",5.680,6.310,25,,,
"LR",1992,174,1992-06-22,1,8.000,1,"R",5.170,5.680,7,,,
"LR",1992,174,1992-06-22,1,9.000,1,"R",5.150,6.030,10,,,
"LR",1992,174,1992-06-22,1,9.000,2,"R",5.200,,14,,,
"LR",1992,191,1992-07-09,1,0.000,1,"R",5.070,5.620,-2,,,
"LR",1992,191,1992-07-09,2,0.000,1,"R",6.450,6.130,12,,,
"LR",1992,191,1992-07-09,1,2.000,1,"R",5.160,5.570,-2,,,
"LR",1992,191,1992-07-09,1,4.000,1,"R",5.060,5.930,-5,,,
"LR",1992,191,1992-07-09,2,4.000,1,"R",6.210,6.340,19,,,
"LR",1992,191,1992-07-09,1,6.000,1,"R",5.250,6.030,5,,,
"LR",1992,191,1992-07-09,2,6.000,1,"R",5.670,6.390,16,,,
"LR",1992,191,1992-07-09,1,8.000,1,"R",5.330,6.560,32,,,
"LR",1992,191,1992-07-09,1,8.000,2,"R",5.360,,35,,,
"LR",1992,191,1992-07-09,1,9.000,1,"R",5.780,6.650,48,,,
"LR",1992,202,1992-07-20,1,0.000,1,"R",5.440,5.300,-2,,,
"LR",1992,202,1992-07-20,2,0.000,1,"R",6.170,6.100,16,,,
"LR",1992,202,1992-07-20,1,2.000,1,"R",,5.280,-4,,,
"LR",1992,202,1992-07-20,1,4.000,1,"R",5.220,5.470,0,,,
"LR",1992,202,1992-07-20,2,4.000,1,"R",6.290,6.080,13,,,
"LR",1992,202,1992-07-20,1,6.000,1,"R",5.290,5.470,7,,,
"LR",1992,202,1992-07-20,2,6.000,1,"R",5.570,6.320,20,,,
"LR",1992,202,1992-07-20,2,6.000,2,"R",5.560,,20,,,
"LR",1992,202,1992-07-20,1,8.000,1,"R",5.260,5.430,29,,,
"LR",1992,202,1992-07-20,1,9.000,1,"R",5.930,6.030,134,,,
"LR",1992,217,1992-08-04,1,0.000,1,"R",5.120,5.250,3,,,
"LR",1992,217,1992-08-04,2,0.000,1,"R",6.160,6.190,31,,,
"LR",1992,217,1992-08-04,1,2.000,1,"R",5.180,5.430,13,,,
"LR",1992,217,1992-08-04,1,4.000,1,"R",5.190,5.310,1,,,
"LR",1992,217,1992-08-04,2,4.000,1,"R",6.010,6.250,29,,,
"LR",1992,217,1992-08-04,2,4.000,2,"R",6.010,,20,,,
"LR",1992,217,1992-08-04,1,6.000,1,"R",5.390,6.250,32,,,
"LR",1992,217,1992-08-04,2,6.000,1,"R",5.430,6.640,48,,,
"LR",1992,217,1992-08-04,1,8.000,1,"R",5.500,6.760,68,,,
"LR",1992,217,1992-08-04,1,9.000,1,"R",6.030,6.760,268,,,
"LR",1992,230,1992-08-17,1,0.000,1,"R",5.400,5.250,-5,,,
"LR",1992,230,1992-08-17,2,0.000,1,"R",6.270,6.220,22,,,
"LR",1992,230,1992-08-17,1,2.000,1,"R",5.340,5.220,-1,,,
"LR",1992,230,1992-08-17,1,4.000,1,"R",5.300,5.230,-1,,,
"LR",1992,230,1992-08-17,2,4.000,1,"R",6.130,6.050,24,,,
"LR",1992,230,1992-08-17,2,4.000,2,"R",6.100,,32,,,
"LR",1992,230,1992-08-17,1,6.000,1,"R",5.410,6.150,23,,,
"LR",1992,230,1992-08-17,2,6.000,1,"R",5.620,6.420,32,,,
"LR",1992,230,1992-08-17,1,8.000,1,"R",4.940,5.780,14,,,
"LR",1992,230,1992-08-17,1,9.000,1,"R",6.040,6.840,134,,,
"LR",1992,254,1992-09-10,1,0.000,1,"R",5.340,5.600,-7,,,
"LR",1992,254,1992-09-10,2,0.000,1,"R",6.030,6.400,16,,,
"LR",1992,254,1992-09-10,1,2.000,1,"R",5.280,5.630,5,,,
"LR",1992,254,1992-09-10,1,4.000,1,"R",5.300,5.330,0,,,
"LR",1992,254,1992-09-10,2,4.000,1,"R",6.070,6.360,15,,,
"LR",1992,254,1992-09-10,1,6.000,1,"R",5.280,5.630,-3,,,
"LR",1992,254,1992-09-10,2,6.000,1,"R",5.920,6.290,17,,,
"LR",1992,254,1992-09-10,2,6.000,2,"R",5.920,,18,,,
"LR",1992,254,1992-09-10,1,8.000,1,"R",5.320,6.920,58,,,
"LR",1992,254,1992-09-10,1,9.000,1,"R",6.120,7.490,224,,,
"LR",1992,272,1992-09-28,1,0.000,1,"R",5.320,5.430,1,,,
"LR",1992,272,1992-09-28,2,0.000,1,"R",6.150,6.330,20,,,
"LR",1992,272,1992-09-28,1,2.000,1,"R",5.270,5.380,82,,,
"LR",1992,272,1992-09-28,1,4.000,1,"R",5.320,5.430,5,,,
"LR",1992,272,1992-09-28,2,4.000,1,"R",6.080,6.340,14,,,
"LR",1992,272,1992-09-28,1,6.000,1,"R",5.240,5.430,6,,,
"LR",1992,272,1992-09-28,2,6.000,1,"R",6.070,6.240,15,,,
"LR",1992,272,1992-09-28,1,8.000,1,"R",5.230,5.510,4,,,
"LR",1992,272,1992-09-28,1,8.000,2,"R",5.430,,-6,,,
"LR",1992,272,1992-09-28,1,9.000,1,"R",6.150,7.420,333,,,
"LR",1992,286,1992-10-12,1,0.000,1,"R",5.300,5.410,0,,,
"LR",1992,286,1992-10-12,2,0.000,1,"R",5.890,6.060,20,,,
"LR",1992,286,1992-10-12,1,2.000,1,"R",5.260,5.320,-2,,,
"LR",1992,286,1992-10-12,1,4.000,1,"R",5.310,5.280,-10,,,
"LR",1992,286,1992-10-12,2,4.000,1,"R",5.960,6.100,19,,,
"LR",1992,286,1992-10-12,1,6.000,1,"R",5.230,5.890,-3,,,
"LR",1992,286,1992-10-12,2,6.000,1,"R",5.880,6.090,17,,,
"LR",1992,286,1992-10-12,1,8.000,1,"R",5.330,5.480,4,,,
"LR",1992,286,1992-10-12,1,9.000,1,"R",5.290,5.410,-3,,,
"LR",1992,286,1992-10-12,1,9.000,2,"R",5.290,,1,,,
"LR",1992,300,1992-10-26,1,0.000,1,"R",5.120,5.300,2,,,
"LR",1992,300,1992-10-26,2,0.000,1,"R",6.270,6.210,24,,,
"LR",1992,300,1992-10-26,1,2.000,1,"R",5.360,5.300,-2,,,
"LR",1992,300,1992-10-26,1,4.000,1,"R",5.130,5.310,-5,,,
"LR",1992,300,1992-10-26,2,4.000,1,"R",6.110,6.200,24,,,
"LR",1992,300,1992-10-26,2,4.000,2,"R",6.180,,14,,,
"LR",1992,300,1992-10-26,1,6.000,1,"R",5.320,5.330,-1,,,
"LR",1992,300,1992-10-26,2,6.000,1,"R",6.240,6.240,22,,,
"LR",1992,300,1992-10-26,1,8.000,1,"R",5.430,5.300,14,,,
"LR",1992,300,1992-10-26,1,9.000,1,"R",5.320,5.270,-7,,,
"LR",1992,343,1992-12-08,1,0.000,1,"R",5.130,5.400,-4,,,
"LR",1992,343,1992-12-08,2,0.000,1,"R",6.370,6.140,16,,,
"LR",1992,343,1992-12-08,1,2.000,1,"R",5.250,,-3,,,
"LR",1992,343,1992-12-08,1,4.000,1,"R",5.230,5.460,1,,,
"LR",1992,343,1992-12-08,2,4.000,1,"R",5.770,6.200,20,,,
"LR",1992,343,1992-12-08,1,4.000,2,"R",5.220,,-3,,,
"LR",1992,343,1992-12-08,1,6.000,1,"R",5.200,,-5,,,
"LR",1992,343,1992-12-08,2,6.000,1,"R",6.200,6.200,21,,,
"LR",1992,343,1992-12-08,1,8.000,1,"R",5.360,6.140,8,,,
"LR",1992,343,1992-12-08,1,9.000,1,"R",5.410,6.430,24,,,
"LR",1993,8,1993-01-08,1,0.000,1,"R",5.450,6.060,7,,,
"LR",1993,8,1993-01-08,2,0.000,1,"R",5.760,6.240,19,,,
"LR",1993,8,1993-01-08,1,2.000,1,"R",6.140,5.510,2,,,
"LR",1993,8,1993-01-08,1,4.000,1,"R",5.390,5.610,2,,,
"LR",1993,8,1993-01-08,2,4.000,1,"R",5.620,6.470,19,,,
"LR",1993,8,1993-01-08,1,6.000,1,"R",5.340,5.760,0,,,
"LR",1993,8,1993-01-08,2,6.000,1,"R",5.610,6.580,40,,,
"LR",1993,8,1993-01-08,1,8.000,1,"R",5.440,6.370,20,,,
"LR",1993,8,1993-01-08,1,9.000,1,"R",5.400,6.420,21,,,
"LR",1993,8,1993-01-08,1,9.000,2,"R",5.400,,24,,,
"LR",1993,67,1993-03-08,1,0.000,1,"R",5.110,5.090,-5,"J",,
"LR",1993,67,1993-03-08,2,0.000,1,"R",5.530,6.360,17,"J",,
"LR",1993,67,1993-03-08,1,2.000,1,"R",5.030,5.660,-18,"J",,
"LR",1993,67,1993-03-08,1,4.000,1,"R",5.370,5.870,1,"J",,
"LR",1993,67,1993-03-08,2,4.000,1,"R",5.540,6.550,46,"J",,
"LR",1993,67,1993-03-08,2,4.000,2,"R",5.450,,28,,,
"LR",1993,67,1993-03-08,1,6.000,1,"R",5.370,6.260,8,"J",,
"LR",1993,67,1993-03-08,2,6.000,1,"R",5.860,6.720,43,"J",,
